0.010129999,48400,0.43464136,293.87384,-6950,0.000000030985195,0.011636701
0.020510001,48000,1.7814271,292.52725,-6950,0.00000003267235,0.011637839
0.030909998,48000,4.0457973,290.26276,-6950,0.000000035727147,0.011620275
0.041309997,48000,7.2263002,287.08246,-6950,0.00000004058969,0.011615457
0.051480006,48000,11.222233,283.08652,-6950,0.000000047740617,0.011610888
0.062140007,48000,16.35081,277.9578,-6950,0.000000058941453,0.011585944
0.072240025,48000,22.097965,272.21066,-6950,0.0000000750551,0.0115769105
0.08275002,48000,28.995588,265.313,-6950,0.00000010099662,0.011560137
0.09341007,48000,36.947155,257.36142,-6950,0.00000014346156,0.011528048
0.10407011,48000,45.861202,248.44743,-6950,0.00000021564679,0.011513488
0.11473016,48000,55.73749,238.57108,-6950,0.0000003444696,0.011486111
0.1253902,48000,66.5762,227.7324,-6950,0.00000058879925,0.011449791
0.13605015,48000,78.37734,215.93137,-6950,0.0000010880764,0.011424234
0.1467101,48000,91.14073,203.168,-6950,0.0000021951228,0.011389758
0.15737005,48000,104.86654,189.44226,-6950,0.000004905727,0.011348884
0.16803,48000,119.55458,174.75414,-6950,0.000012396381,0.011314623
0.17814004,48000,134.37407,159.93474,-6950,0.000034185945,0.011271961
0.18843012,48000,150.34608,143.96255,-6950,0.00011352117,0.0112281935
0.19911014,48000,167.87144,126.436745,-6950,0.00049554015,0.011188563
0.20943011,48000,185.7219,108.58406,-6950,0.00275086,0.011136345
0.22027016,48200,205.422,88.860954,-6950,0.025662737,0.011088256
0.23027018,48200,224.15936,69.788795,-6950,0.36035365,0.011040133
0.2402702,48200,233.00159,49.995846,-6949.7407,11.0514965,0.010996891
0.25027022,48200,142.27275,32.72842,-6887.5986,56.906837,0.011154003
0.2602701,48200,107.88453,25.109167,-6844.4277,55.723618,0.030907294
0.27026996,48200,222.66193,27.399063,-6932.5903,26.061558,0.7868694
0.28026983,48200,154.87791,34.087856,-6917.1807,1.7473731,70.784805
0.2902697,48200,111.71153,40.437862,-6863.5444,0.1691937,55.544853
0.30026957,48200,151.62619,45.97965,-6860.3403,0.29819337,6.752595
0.31026945,48200,203.91043,50.72715,-6912.803,1.4339873,1.0534288
0.32026932,48200,160.5571,54.87397,-6875.7983,4.6142464,0.07053741
0.3302692,48200,144.94525,58.728268,-6861.937,2.5739963,0.0063009434
0.34026906,48200,168.23799,62.121754,-6889.406,3.3581467,0.0014592635
0.35026893,48200,127.38381,65.570755,-6867.7646,19.125343,0.00047635278
0.3602688,48200,159.77298,71.552155,-6900.0796,13.071506,0.00021556177
0.37026867,48200,105.489716,79.21199,-6842.608,2.2188432,0.00005433555
0.38026854,48200,168.44218,86.59603,-6920.2134,9.490752,0.000043209977
0.39026842,48200,105.63643,94.50432,-6860.971,5.1453295,0.000033699383
0.4002683,48200,132.15375,102.58783,-6891.533,1.1038272,0.000011859498
0.41026816,48200,108.70277,110.030975,-6874.7563,0.33609402,0.000007666984
0.42026803,48200,120.39385,116.68567,-6893.6396,0.8690654,0.0000073276155
0.4302679,48200,100.47119,122.63603,-6880.035,1.2397902,0.0000044408343
0.44026777,48200,107.62861,127.89583,-6891.3267,0.11085509,0.00000245649
0.45026764,48000,99.88096,132.33435,-6888.048,0.14402981,0.0000015700329
0.4602675,48000,82.27918,135.94823,-6874.5913,0.6755606,0.0000014706657
0.4702674,48000,99.37726,138.8029,-6894.3477,0.47848845,0.0000010773447
0.48026726,48000,65.358925,140.88324,-6862.0522,0.125208,0.0000005194255
0.49026713,48000,89.05132,142.13792,-6887.278,0.4000915,0.00000047038841
0.500267,48000,69.665016,142.62766,-6869.64,1.6623594,0.00000038174258
0.5102669,48000,97.382484,142.51236,-6897.641,2.0602677,0.00000026380414
0.5202668,48000,50.986084,141.82132,-6849.6787,1.1881037,0.00000016928566
0.53026664,48000,93.60995,140.55037,-6898.2476,8.404032,0.00000014848327
0.5402665,48000,52.832973,139.92445,-6863.578,15.135452,0.00000013302652
0.5502664,48000,89.10177,141.06389,-6892.882,7.031779,0.00000009892208
0.56026626,48000,49.850254,142.85777,-6856.415,8.018707,0.00000008460893
0.5702661,48000,85.21967,145.17067,-6900.7954,14.713138,0.000000100054166
0.580266,48000,83.99898,148.9621,-6892.696,4.0451097,0.000000097294226
0.59026587,48000,54.45539,153.02264,-6864.6094,1.4423189,0.00000009036034
0.60026574,48000,88.88014,156.47124,-6901.651,0.6088266,0.00000009805747
0.6102656,48000,50.278828,159.16644,-6866.098,0.96419907,0.00000012316059
0.6202655,48000,81.343864,161.1479,-6898.764,0.5857044,0.00000013052706
0.63026536,48000,40.912224,162.36772,-6859.0757,0.10712672,0.00000010976818
0.6402652,48000,93.55858,162.76103,-6912.2207,0.2148919,0.00000013258641
0.6502651,48000,41.942112,162.33476,-6860.4507,0.48362756,0.00000016781675
0.66026497,48000,81.96741,161.12512,-6899.025,0.23584525,0.0000001505664
0.67026484,48000,56.25943,159.10953,-6871.231,0.17741846,0.00000015167869
0.6802647,48000,82.05033,156.27254,-6894.4673,0.45823264,0.00000019164942
0.6902646,48000,59.979614,152.65598,-6869.028,0.7036642,0.00000019869643
0.70026445,48400,82.21792,148.28955,-6886.7983,0.59781086,0.00000021595268
0.7102643,48400,75.48466,143.17368,-6875.48,1.1280563,0.000000198472
0.7202642,48400,83.1286,137.41891,-6883.7744,7.536478,0.000000260449
0.73026407,48400,91.909424,131.8541,-6891.4253,11.973018,0.00000030858612
0.74026394,48400,74.130104,127.2742,-6862.856,5.7611246,0.00000029354882
0.7502638,48400,109.65636,122.997665,-6895.3003,6.9513893,0.00000038783946
0.7602637,48400,65.64872,119.61087,-6874.598,33.64654,0.00000062006535
0.77026355,48400,123.421005,119.44235,-6904.0825,5.5280356,0.0000008051688
0.7802634,48400,79.07957,119.671745,-6855.9863,1.5397168,0.0000013426645
0.7902633,48400,130.98454,119.319214,-6907.1914,1.1969285,0.0000024580131
0.80026317,48400,105.250145,118.293045,-6880.5557,1.3167491,0.0000051516467
0.81026304,48400,123.09005,116.577255,-6895.7983,0.4368612,0.000007738588
0.8202629,48400,108.40653,114.07689,-6878.288,0.11023216,0.0000132807445
0.8302628,48400,132.78845,110.746124,-6899.4067,0.18013346,0.00003516386
0.84026265,48400,109.446304,106.591156,-6871.987,0.2579336,0.000085154206
0.8502625,48400,141.39746,101.61956,-6898.7866,0.07657216,0.00013358441
0.8602624,48400,145.08286,95.81337,-6896.661,0.07301125,0.00030572308
0.87026227,48400,135.82553,89.1736,-6880.9844,0.2910043,0.0012858507
0.88026214,48400,165.95372,81.72263,-6903.671,0.2988877,0.0034006923
0.890262,48400,151.86482,73.45864,-6881.182,0.1618374,0.0066550146
0.9002619,48400,170.89703,64.37033,-6891.4033,0.40876818,0.035847984
0.91026175,48400,168.1894,54.50663,-6880.9014,2.2246659,0.28697258
0.9202616,48400,209.29337,44.066162,-6912.329,2.1402223,1.1382855
0.9302615,48400,159.95712,33.131157,-6858.2295,3.1334624,6.313212
0.94026136,48000,152.59676,21.87829,-6874.3193,10.557496,33.59017
0.95026124,48000,115.196556,12.3188095,-6859.0244,44.33548,31.481556
0.9602611,48000,80.57801,9.924523,-6804.3438,47.837585,10.305159
0.970261,48000,125.75971,15.662593,-6837.1636,29.812077,10.229235
0.98026085,48000,158.6506,26.233856,-6871.995,13.884075,17.52345
0.9902607,48000,192.51997,38.26101,-6899.9033,2.9354193,10.483365
